-30.049,144.537
-30.091,143.576
-29.983,141.74
-29.995,140.842
-30.022,139.104
-30.034,136.75
-29.976,135.061
-30.014,133.995
-30.017,133.048
-29.957,130.813
-29.961,129.103
-29.904,128.373
-29.93,126.152
-29.972,125.492
-29.93,124.167
-29.8403,121.594
-29.6131,120.229
-29.954,119.387
-28.9758,117.208
-28.302,116.225
-27.0256,115.226
-27.4382,114.221
-25.3098,112.538
-24.3203,111.648
-25.112,110.194
-23.9947,109.39
-21.1964,107.906
-21.7693,106.677
-21.1019,105.318
-19.3674,104.398
-17.115,103.493
-16.9684,102.676
-15.1154,101.614
-14.7243,101.322
-13.4149,101.073
-12.7413,99.6589
-11.146,100.191
-8.92962,99.046
-9.9086,98.9978
-7.45995,98.7534
-7.8592,97.4609
-6.0273,96.846
-4.40011,97.8691
-4.25902,96.5072
-3.94301,97.2946
-2.21395,96.8521
-3.02086,96.03
-0.69835,96.243
-0.81247,96.8049
0.657596,96.5721
-0.290925,97.0502
0.160046,96.2512
-0.237971,97.2731
1.86977,96.4531
1.47007,96.5363
0.897792,97.2995
2.82741,97.2159
1.84337,97.1772
-3.23116,96.781
-4.63659,96.4615
-6.98529,95.6242
-9.36973,96.0718
-9.25521,95.3009
-10.3865,94.2988
-11.6172,93.5889
-13.3769,93.4194
-12.7472,93.4322
-13.4389,92.3843
-14.2773,91.3895
-14.1946,90.6345
-15.7976,89.9015
-13.7168,88.787
-13.5395,88.7753
-13.4474,88.4103
-13.8105,87.6743
-13.1215,86.4416
-14.1746,86.0999
-12.4684,85.864
-13.3516,84.5072
-12.1052,83.5538
-11.2893,83.9019
-10.9948,83.223
-10.3775,82.4976
-9.32487,81.8717
-9.25711,81.4758
-8.22764,80.8145
-7.93005,80.3366
-7.19147,80.7829
-7.66021,79.8492
-7.13553,79.8513
-6.31811,79.4299
-5.24138,79.0698
-4.5789,79.3844
-3.55164,79.2916
-4.01354,77.8822
-3.19614,77.9062
-2.74768,78.4191
-2.20205,77.7865
-1.31735,78.3082
-0.237409,77.3071
-0.607872,78.5687
-1.00032,78.0472
0.43724,77.2753
1.07605,78.588
1.30116,77.4885
1.57178,77.9903
0.221348,78.5366
1.13219,78.5335
1.26701,78.9074
0.436084,77.5498
0.165829,78.013
1.70797,78.1538
2.56468,78.5321
1.87634,77.9983
2.38971,78.537
1.97527,79.392
2.55406,78.2172
2.47308,79.5912
1.74614,79.3232
0.466577,79.6169
2.26148,79.1785
1.41412,79.8995
0,12.011
0,12.379
0,16.5265
0,18.2468
