2.310,0.033,2.099
1.833,-0.017,1.991
1.266,-0.037,1.808
2.329,-0.027,1.798
1.732,-0.027,1.711
-7.825,-0.037,0.291
1.208,0.023,0.271
0.740,0.023,0.198
0.233,-0.007,0.058
1.026,0.033,0.068
1.709,0.033,0.183
1.481,-0.007,0.251
0.134,-0.027,0.126
0.977,-0.027,0.137
0.600,0.033,0.129
0.273,0.013,0.073
-0.364,0.013,-0.062
1.189,-0.037,0.014
1.012,0.033,0.099
0.645,0.033,0.131
0.708,0.033,0.174
-3.959,0.013,-0.447
0.514,-0.037,-0.415
-1.012,-0.007,-0.578
0.531,-0.027,-0.516
-1.225,0.034,-0.670
0.418,-0.006,-0.596
-1.098,0.024,-0.720
-0.304,-0.036,-0.746
-0.320,-0.036,-0.765
0.034,-0.006,-0.713
-1.171,0.014,-0.821
-0.897,-0.016,-0.892
-1.582,0.005,-1.041
-0.318,0.035,-0.984
-2.163,0.035,-1.187
-0.338,0.025,-1.120
-1.233,0.015,-1.184
-1.947,-0.005,-1.348
-2.132,-0.024,-1.530
-1.906,0.016,-1.645
-1.410,0.016,-1.677
-1.293,0.016,-1.685
-2.757,-0.034,-1.914
-1.180,0.007,-1.883
-1.204,-0.013,-1.859
-2.796,-0.003,-2.050
-2.219,-0.033,-2.155
-2.341,0.028,-2.237
-2.024,0.018,-2.268
-2.925,0.038,-2.410
-2.007,-0.002,-2.426
-2.828,-0.021,-2.559
-3.269,-0.021,-2.738
-3.780,0.029,-2.948
-3.421,0.020,-3.093
-2.581,0.040,-3.094
-3.811,-0.020,-3.287
-2.290,0.030,-3.224
-2.400,0.041,-3.170
-4.099,-0.019,-3.379
-4.227,-0.009,-3.580
-2.846,0.032,-3.550
-2.934,-0.018,-3.549
-3.681,0.042,-3.620
-2.968,-0.007,-3.603
-3.875,-0.007,-3.709
-3.142,0.023,-3.685
-3.008,0.004,-3.648
-4.724,-0.026,-3.863
-3.329,0.025,-3.840
-4.174,-0.015,-3.950
-4.849,-0.015,-4.141
-3.373,-0.014,-4.107
-3.857,0.016,-4.124
-4.231,0.037,-4.179
-5.494,-0.003,-4.421
-4.046,0.017,-4.430
-4.418,0.038,-4.476
-4.090,0.008,-4.482
-5.191,0.049,-4.620
-4.542,0.049,-4.654
-4.933,0.010,-4.753
-4.403,0.030,-4.757
-5.242,0.030,-4.875
-5.381,-0.009,-5.017
-5.480,0.031,-5.139
-5.968,0.002,-5.329
-5.566,-0.008,-5.448
-5.653,0.043,-5.542
-6.130,-0.017,-5.717
-5.496,0.014,-5.769
-6.562,0.034,-5.952
-5.697,0.025,-5.999
-6.011,-0.015,-6.097
-5.766,0.006,-6.137
-6.579,0.026,-6.273
-5.032,-0.013,-6.193
-6.945,0.017,-6.366
-5.137,0.058,-6.250
-5.239,-0.002,-6.177
-6.269,-0.001,-6.248
0.340,-0.000,-5.382
-7.240,0.040,-5.617
-6.979,0.011,-5.814
-5.638,-0.009,-5.817
-6.136,0.062,-5.857
-6.094,0.052,-5.893
-6.311,0.023,-5.970
-6.047,-0.006,-6.015
-6.723,-0.006,-6.149
-7.429,0.005,-6.365
-6.903,0.035,-6.476
-6.797,-0.004,-6.579
-6.901,0.036,-6.667
-6.594,0.007,-6.714
-7.326,0.018,-6.852
-7.508,0.008,-7.006
-6.439,0.029,-6.985
-6.320,0.050,-6.935
-7.999,0.010,-7.137
-7.899,0.061,-7.286
-7.747,0.011,-7.420
-6.955,0.012,-7.428
-7.853,0.033,-7.547
-7.209,0.073,-7.544
-7.525,0.064,-7.587
-8.301,0.025,-7.748
1.234,0.005,-6.563
-8.150,0.076,-6.741
-7.563,0.037,-6.845
-8.356,0.037,-7.054
-6.838,0.048,-7.030
-8.559,0.039,-7.254
-7.630,0.039,-7.330
-8.040,0.010,-7.470
-8.430,0.071,-7.625
-7.818,0.051,-7.690
-7.137,0.012,-7.669
-8.934,0.073,-7.870
-8.971,0.083,-8.056
-7.967,0.024,-8.112
-8.252,0.035,-8.193
-8.596,0.055,-8.303
-8.060,0.086,-8.313
-8.734,0.027,-8.438
-8.656,0.058,-8.525
-9.038,0.088,-8.642
-8.159,0.069,-8.631
-8.759,0.080,-8.697
-7.849,0.060,-8.634
-8.638,0.091,-8.669
-8.616,0.062,-8.708
-7.984,0.063,-8.651
-9.530,0.063,-8.812
-9.026,0.044,-8.896
-8.532,0.085,-8.882
-9.196,0.045,-8.977
-8.100,0.046,-8.906
-8.263,0.097,-8.838
-9.016,0.028,-8.907
-8.067,0.028,-8.835
-9.478,0.069,-8.945
-9.449,0.090,-9.032
-7.798,0.081,-8.884
-9.517,0.051,-8.998
-9.545,0.102,-9.084
-9.692,0.093,-9.188
-8.218,0.094,-9.076
-8.944,0.074,-9.080
-8.799,0.045,-9.075
-9.053,0.106,-9.076
-9.297,0.047,-9.136
-8.209,0.097,-9.016
-9.391,0.088,-9.073
-9.573,0.059,-9.163
-8.433,0.050,-9.090
-8.453,0.060,-9.017
-9.862,0.101,-9.129
-9.370,0.092,-9.168
-9.767,0.103,-9.255
-9.424,0.093,-9.292
-9.130,0.114,-9.275
-8.675,0.085,-9.207
-9.419,0.096,-9.242
-8.803,0.076,-9.197
-9.436,0.067,-9.246
-8.998,0.098,-9.215
-8.229,0.079,-9.087
-9.680,0.109,-9.157
-8.450,0.120,-9.046
-8.389,0.071,-8.957
-9.207,0.102,-8.975
-9.365,0.052,-9.036
-8.292,0.113,-8.916
-9.918,0.104,-9.038
-9.423,0.085,-9.091
-9.577,0.115,-9.150
-9.641,0.126,-9.209
-8.684,0.127,-9.131
-8.126,0.118,-8.984
-9.948,0.059,-9.129
-9.918,0.079,-9.250
-8.968,0.080,-9.228
-8.458,0.121,-9.117
-8.126,0.132,-8.962
-7.914,0.082,-8.811
-8.461,0.073,-8.752
-8.217,0.064,-8.667
-8.622,0.135,-8.616
-8.537,0.135,-8.559
-9.201,0.106,-8.616
-9.024,0.137,-8.634
-9.387,0.118,-8.713
-9.168,0.098,-8.766
-8.889,0.069,-8.790
-8.040,0.090,-8.683
-8.489,0.091,-8.647
-8.588,0.101,-8.623
-8.716,0.132,-8.607
-8.473,0.133,-8.560
-8.180,0.093,-8.494
-9.085,0.094,-8.561
-7.830,0.105,-8.444
-7.875,0.116,-8.337
-7.868,0.136,-8.231
-9.171,0.097,-8.335
-7.833,0.088,-8.250
-8.745,0.139,-8.278
-9.296,0.089,-8.407
-8.366,0.120,-8.384
-8.295,0.121,-8.353
-7.894,0.131,-8.266
-7.761,0.092,-8.184
-7.289,0.103,-8.039
-8.035,0.084,-8.018
-7.491,0.144,-7.897
-8.526,0.125,-7.943
-8.860,0.096,-8.048
-8.954,0.096,-8.161
-7.807,0.137,-8.089
-8.279,0.148,-8.085
-7.331,0.128,-7.959
-8.762,0.119,-8.049
-7.232,0.100,-7.928
-6.972,0.090,-7.783
-7.171,0.151,-7.651
-7.289,0.132,-7.557
-7.787,0.112,-7.551
-8.403,0.123,-7.630
-7.720,0.094,-7.624
-7.235,0.154,-7.526
-7.060,0.095,-7.440
-6.505,0.156,-7.257
-7.648,0.126,-7.264
-6.531,0.107,-7.126
-7.464,0.158,-7.110
-6.475,0.138,-6.969
-8.226,0.169,-7.076
-7.637,0.110,-7.123
-7.637,0.150,-7.152
-7.106,0.121,-7.121
-7.695,0.151,-7.164
-6.973,0.152,-7.105
-7.730,0.143,-7.163
-7.817,0.103,-7.249
-6.003,0.114,-7.070
-6.619,0.104,-6.994
-7.664,0.105,-7.071
-6.818,0.156,-7.004
-6.762,0.136,-6.944
-5.595,0.137,-6.727
-6.398,0.107,-6.652
-5.570,0.118,-6.464
-6.541,0.178,-6.403
-7.002,0.139,-6.433
-6.213,0.150,-6.351
-7.133,0.160,-6.402
-6.192,0.131,-6.336
-7.081,0.181,-6.381
-5.369,0.182,-6.186
-5.687,0.162,-6.063
-6.614,0.183,-6.074
-5.930,0.163,-6.002
-6.707,0.124,-6.065
-5.682,0.134,-5.978
-5.267,0.145,-5.838
-5.632,0.165,-5.752
-5.186,0.116,-5.637
-5.940,0.126,-5.633
-4.613,0.167,-5.430
-5.735,0.177,-5.399
-4.917,0.138,-5.278
-5.429,0.128,-5.246
-5.730,0.139,-5.259
-5.701,0.129,-5.275
-5.191,0.160,-5.209
-3.981,0.150,-4.986
-5.120,0.191,-4.926
-5.479,0.151,-4.944
-4.448,0.172,-4.812
-5.346,0.142,-4.832
-3.993,0.192,-4.645
-3.771,0.193,-4.445
-4.817,0.133,-4.437
-3.734,0.184,-4.262
-4.470,0.194,-4.203
-4.855,0.154,-4.227
-4.420,0.125,-4.207
-4.075,0.165,-4.126
-4.750,0.196,-4.138
-3.034,0.146,-3.935
-3.887,0.196,-3.849
-4.211,0.137,-3.846
-2.994,0.157,-3.668
-3.576,0.147,-3.593
-2.678,0.138,-3.407
-3.070,0.188,-3.272
-3.842,0.148,-3.279
-4.153,0.199,-3.313
-2.924,0.179,-3.188
-3.665,0.189,-3.178
-3.735,0.180,-3.188
-2.285,0.130,-3.021
-3.304,0.160,-2.999
-3.614,0.191,-3.014
-2.383,0.171,-2.870
-2.622,0.131,-2.791
-2.910,0.161,-2.748
-1.508,0.172,-2.512
-1.696,0.182,-2.320
-2.694,0.142,-2.304
-1.912,0.193,-2.164
-1.729,0.173,-2.024
-2.386,0.193,-1.983
-1.413,0.173,-1.824
-1.709,0.133,-1.742
-2.136,0.204,-1.701
-1.662,0.174,-1.616
-0.648,0.174,-1.402
-1.133,0.184,-1.273
-0.929,0.184,-1.131
-1.804,0.175,-1.134
-1.719,0.175,-1.133
-1.504,0.155,-1.117
-1.689,0.185,-1.120
-0.234,0.145,-0.943
-0.588,0.195,-0.810
-1.783,0.206,-0.857
0.113,0.156,-0.663
-0.111,0.196,-0.502
-1.545,0.196,-0.560
-0.649,0.176,-0.504
0.067,0.146,-0.369
-0.676,0.196,-0.332
-0.750,0.196,-0.314
-0.023,0.147,-0.223
0.384,0.147,-0.085
-0.720,0.147,-0.116
-0.083,0.167,-0.052
-0.586,0.147,-0.076
-0.119,0.157,-0.033
0.568,0.157,0.099
-0.375,0.147,0.082
0.392,0.137,0.165
0.799,0.147,0.301
1.477,0.197,0.540
0.724,0.167,0.638
0.961,0.177,0.760
0.138,0.157,0.744
0.305,0.207,0.768
1.343,0.187,0.920
1.440,0.157,1.056
1.217,0.137,1.138
2.184,0.147,1.349
1.471,0.197,1.462
1.258,0.157,1.512
1.845,0.157,1.635
2.032,0.167,1.773
2.279,0.137,1.916
1.616,0.187,1.972
1.363,0.197,1.985
1.400,0.147,1.972
1.816,0.157,2.017
2.983,0.177,2.226
3.289,0.166,2.453
1.896,0.136,2.450
2.432,0.146,2.520
2.808,0.166,2.640
3.084,0.156,2.780
2.090,0.176,2.773
2.086,0.156,2.749
2.771,0.136,2.809
3.407,0.175,2.966
3.072,0.195,3.068
4.077,0.165,3.284
2.642,0.195,3.290
3.487,0.155,3.389
2.492,0.145,3.331
4.436,0.164,3.553
4.180,0.204,3.735
4.564,0.144,3.925
3.638,0.204,3.991
3.152,0.204,3.976
4.935,0.133,4.173
3.758,0.183,4.208
3.341,0.193,4.178
4.954,0.203,4.373
4.496,0.192,4.479
4.889,0.132,4.600
4.531,0.132,4.656
5.282,0.142,4.813
4.974,0.141,4.910
3.975,0.161,4.862
5.436,0.151,5.011
5.156,0.171,5.114
4.936,0.190,5.180
5.006,0.170,5.235
5.026,0.170,5.283
4.795,0.129,5.271
-5.006,0.159,3.892
6.243,0.139,4.174
6.241,0.168,4.453
5.049,0.188,4.554
5.967,0.158,4.763
4.764,0.167,4.792
6.161,0.167,5.012
6.728,0.147,5.286
5.344,0.186,5.360
6.620,0.136,5.582
5.546,0.155,5.642
5.451,0.185,5.692
5.725,0.125,5.744
6.770,0.184,5.962
7.104,0.174,6.200
7.147,0.144,6.409
7.140,0.163,6.604
5.653,0.163,6.569
7.605,0.172,6.807
6.537,0.142,6.857
7.109,0.181,6.994
7.499,0.161,7.159
7.760,0.151,7.337
6.480,0.180,7.328
7.180,0.140,7.391
7.409,0.119,7.466
6.528,0.189,7.437
6.446,0.118,7.359
7.513,0.148,7.444
7.291,0.147,7.486
7.127,0.177,7.510
8.134,0.116,7.641
7.230,0.176,7.659
7.455,0.165,7.696
6.940,0.165,7.652
8.684,0.154,7.847
7.108,0.174,7.811
7.651,0.123,7.827
7.864,0.163,7.885
8.236,0.142,7.978
7.457,0.122,7.943
8.498,0.111,8.049
9.129,0.171,8.259
9.239,0.140,8.452
7.678,0.139,8.408
9.057,0.139,8.555
8.416,0.178,8.614
8.363,0.108,8.625
9.120,0.127,8.746
8.107,0.147,8.720
9.543,0.146,8.892
9.219,0.105,8.985
7.803,0.125,8.877
9.498,0.164,9.026
8.631,0.114,9.017
8.134,0.143,8.947
9.447,0.132,9.057
8.899,0.162,9.092
8.640,0.171,9.088
9.880,0.101,9.223
9.280,0.170,9.292
10.180,0.109,9.451
8.568,0.149,9.388
9.637,0.158,9.477
8.744,0.097,9.405
9.571,0.157,9.476
8.547,0.106,9.374
10.193,0.166,9.532
10.177,0.115,9.652
10.612,0.154,9.839
10.395,0.164,9.983
9.828,0.133,10.018
9.900,0.132,10.056
10.672,0.122,10.191
10.833,0.111,10.330
9.723,0.120,10.304
9.913,0.150,10.314
10.561,0.159,10.413
9.690,0.088,10.347
9.277,0.138,10.246
10.834,0.147,10.370
10.470,0.146,10.431
10.115,0.115,10.421
10.220,0.155,10.441
11.204,0.114,10.575
11.138,0.133,10.697
10.310,0.143,10.695
9.852,0.142,10.624
10.513,0.141,10.647
11.374,0.120,10.777
11.084,0.120,10.854
10.393,0.149,10.839
10.001,0.138,10.761
10.579,0.088,10.745
9.566,0.077,10.582
10.572,0.146,10.601
10.607,0.105,10.605
10.382,0.135,10.589
10.676,0.084,10.593
10.319,0.073,10.542
10.092,0.133,10.489
10.244,0.122,10.456
11.085,0.111,10.538
10.015,0.120,10.469
10.165,0.140,10.434
11.723,0.089,10.598
11.661,0.138,10.764
9.899,0.137,10.669
11.575,0.137,10.814
11.091,0.076,10.853
10.196,0.085,10.768
11.711,0.064,10.892
11.514,0.134,11.010
10.237,0.073,10.912
11.769,0.072,11.035
11.521,0.131,11.139
11.421,0.061,11.189
10.801,0.070,11.152
10.680,0.059,11.094
11.118,0.098,11.118
11.136,0.118,11.149
10.963,0.067,11.130
12.779,0.126,11.391
10.794,0.105,11.345
10.309,0.065,11.213
10.152,0.064,11.067
11.935,0.083,11.189
11.058,0.112,11.192
11.539,0.121,11.265
10.070,0.081,11.107
10.170,0.110,10.985
11.179,0.079,11.000
11.338,0.078,11.037
10.495,0.108,10.966
10.292,0.047,10.845
11.798,0.066,10.955
11.484,0.075,11.018
11.928,0.045,11.128
10.732,0.094,11.084
10.135,0.093,10.958
10.208,0.042,10.829
11.369,0.112,10.904
9.950,0.041,10.744
10.360,0.100,10.680
10.450,0.099,10.634
10.118,0.039,10.519
10.776,0.108,10.538
10.363,0.077,10.486
10.749,0.106,10.506
11.235,0.046,10.569
10.390,0.055,10.516
10.344,0.084,10.475
10.937,0.073,10.517
10.890,0.033,10.533
10.832,0.042,10.548
10.283,0.081,10.503
10.263,0.090,10.463
11.173,0.090,10.554
10.092,0.079,10.483
9.680,0.098,10.368
11.557,0.057,10.507
10.774,0.097,10.546
10.530,0.036,10.521
9.685,0.045,10.386
10.980,0.054,10.447
10.103,0.064,10.387
10.376,0.043,10.361
9.749,0.082,10.268
10.470,0.072,10.278
9.851,0.051,10.194
11.201,0.050,10.306
10.291,0.089,10.302
9.659,0.069,10.202
9.427,0.058,10.071
11.165,0.067,10.200
9.841,0.027,10.118
9.657,0.026,10.019
10.792,0.015,10.084
9.187,0.085,9.952
10.231,0.054,9.964
10.284,0.043,9.979
10.796,0.072,10.081
10.408,0.022,10.101
9.899,0.031,10.053
10.230,0.020,10.053
10.339,0.070,10.091
10.708,0.079,10.182
8.867,0.008,9.978
8.884,0.028,9.801
10.571,0.027,9.874
10.108,0.036,9.884
8.894,0.026,9.720
9.939,0.035,9.720
9.573,0.014,9.663
9.697,0.034,9.638
9.940,0.023,9.647
9.532,0.022,9.601
8.974,0.062,9.499
9.995,0.051,9.544
9.786,0.011,9.541
9.736,0.010,9.534
8.345,0.009,9.335
8.634,0.069,9.218
9.542,0.068,9.238
9.380,0.068,9.236
8.737,0.047,9.137
9.093,0.016,9.083
9.579,0.006,9.102
7.924,0.025,8.899
9.088,0.015,8.872
7.922,0.004,8.683
7.586,0.003,8.464
8.258,0.013,8.365
9.141,0.032,8.410
9.382,0.052,8.500
8.743,0.011,8.480
7.954,0.011,8.355
7.814,0.030,8.232
8.993,0.049,8.295
7.262,0.029,8.105
8.270,0.058,8.086
7.318,0.038,7.930
7.895,0.037,7.869
9.422,0.037,8.032
7.178,0.026,7.868
7.014,-0.014,7.678
7.779,-0.015,7.615
8.064,0.045,7.628
7.238,-0.006,7.507
6.972,-0.016,7.357
