1.00,5.00
1.10,4.76
1.21,4.50
1.34,4.19
1.41,3.91
1.44,3.61
1.41,3.28
1.41,2.98
1.46,2.67
1.54,2.33
1.59,2.02
1.59,1.72
1.56,1.39
1.59,1.09
1.66,0.81
1.79,0.50
1.90,0.24
2.00,0.00
